"profile","member_id","source_url","input_phrase","candidate_origin","resolved_phrase","disposition","reason","concept_id","concept_id_system","umls_canonical_label","preferred_display_label","mesh_preferred_label","source_vocabulary","semantic_types","match_method","lexical_score","confidence_0_10","umbrella_id","umbrella_label","umbrella_rule_id","scopus_supporting_publications","scopus_latest_year"
"Serena Orr","mem_eba13da887","https://profiles.ucalgary.ca/serena-orr","migraine","legacy_publishable_tag | permissive_extractor","migraine","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D008881","MeSH","","Migraine Disorders","Migraine Disorders","MSH","","mesh_trusted_entry_term","0.97","10.0","","","","28","2026"
"Serena Orr","mem_eba13da887","https://profiles.ucalgary.ca/serena-orr","novel neuromodulation","legacy_publishable_tag | permissive_extractor","novel neuromodulation","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serena Orr","mem_eba13da887","https://profiles.ucalgary.ca/serena-orr","pain","legacy_publishable_tag | permissive_extractor | structured_source","pain","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D010146","MeSH","","Pain","Pain","MSH","","mesh_trusted_preferred","1.0","10.0","","","","2","2025"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","abnormal findings across different clinical syndromes","permissive_extractor","abnormal findings across different clinical syndromes","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Direct Measurement","legacy_publishable_tag","Direct Measurement","review","broad UMLS words result retained for manual review","C1295076","UMLS_CUI","Direct spectrophotometric measurement","Direct spectrophotometric measurement","","SNOMEDCT_US","Laboratory Procedure","umls_words","0.662","8.26","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","direct measurements muscles","permissive_extractor","direct measurements muscles","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Electromyography, Peripheral Nervous System disorders and Ultrasound Imaging Techniques","structured_source","Electromyography","review","medical UMLS concept found; HBI umbrella requires review","C0013839","UMLS_CUI","Electromyography","Electromyography","Electromyography","MSH","Diagnostic Procedure","umls_exact","1.0","10.0","","","","1","2020"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Electromyography, Peripheral Nervous System disorders and Ultrasound Imaging Techniques","structured_source","peripheral nervous system","accepted","local MeSH fallback after broad UMLS candidate search","D017933","MeSH","","Peripheral Nervous System","Peripheral Nervous System","MSH","","mesh_fallback","1.0","10.0","HBI-MED-014","Neuroscience and Neural Systems","MESH-NEUROSCI-001","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Electromyography, Peripheral Nervous System disorders and Ultrasound Imaging Techniques","structured_source","Ultrasonography","review","medical UMLS concept found; HBI umbrella requires review","C0041618","UMLS_CUI","Ultrasonography","Ultrasonography","Ultrasonography","MSH","Diagnostic Procedure","umls_exact","1.0","9.83","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Imaging Techniques","legacy_publishable_tag","Imaging Techniques","review","medical UMLS concept found without a MeSH representation","C0079595","UMLS_CUI","Imaging Techniques","Imaging Techniques","","MTH","Diagnostic Procedure","umls_exact","1.0","9.78","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","lumbar paraspinal muscles for needle emg localization”","permissive_extractor","lumbar paraspinal muscles for needle emg localization”","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Lumbar Paraspinous Muscle","legacy_publishable_tag","Lumbar Paraspinous Muscle","review","broad UMLS words result retained for manual review","C6063810","UMLS_CUI","Contusion of lumbar paraspinous muscle group","Contusion of lumbar paraspinous muscle group","","SNOMEDCT_US","Injury or Poisoning","umls_words","0.65","8.48","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","motor neuron disease","legacy_publishable_tag | permissive_extractor","motor neuron disease","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D016472","MeSH","","Motor Neuron Disease","Motor Neuron Disease","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","Peripheral Nervous System Disorder","legacy_publishable_tag","Peripheral Nervous System Disorder","review","medical UMLS concept found; HBI umbrella requires review","C4721453","UMLS_CUI","Peripheral Nervous System Diseases","Peripheral Nervous System Diseases","Peripheral Nervous System Diseases","MSH","Disease or Syndrome","umls_exact","0.713","9.53","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","peripheral nervous system disorders","permissive_extractor","peripheral nervous system disorders","review","medical UMLS concept found; HBI umbrella requires review","C4721453","UMLS_CUI","Peripheral Nervous System Diseases","Peripheral Nervous System Diseases","Peripheral Nervous System Diseases","MSH","Disease or Syndrome","umls_exact","0.719","9.53","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","safe imaging technique","permissive_extractor","safe imaging technique","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","safety of the needle emg paraspinal exam","permissive_extractor","safety of the needle emg paraspinal exam","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Serge Mrkobrada","mem_4598061484","https://profiles.ucalgary.ca/serge-mrkobrada","ultrasound imaging techniques","permissive_extractor","Ultrasonography","review","medical UMLS concept found; HBI umbrella requires review","C0041618","UMLS_CUI","Ultrasonography","Ultrasonography","Ultrasonography","MSH","Diagnostic Procedure","umls_exact","1.0","9.83","","","","0","0"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","identifying endogenous protective mechanisms in multiple sclerosis","permissive_extractor","Multiple Sclerosis","accepted","filtered UMLS concept with curated HBI umbrella","C0026769","UMLS_CUI","Multiple Sclerosis","Multiple Sclerosis","Multiple Sclerosis","MSH","Disease or Syndrome","umls_exact","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","7","2026"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","mechanisms in multiple sclerosis","permissive_extractor","Multiple Sclerosis","accepted","filtered UMLS concept with curated HBI umbrella","C0026769","UMLS_CUI","Multiple Sclerosis","Multiple Sclerosis","Multiple Sclerosis","MSH","Disease or Syndrome","umls_exact","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","7","2026"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","Multiple Sclerosis","legacy_publishable_tag","Multiple Sclerosis","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D009103","MeSH","","Multiple Sclerosis","Multiple Sclerosis","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","7","2026"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","Nerve Regeneration","legacy_publishable_tag","Nerve Regeneration","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D009416","MeSH","","Nerve Regeneration","Nerve Regeneration","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","pain","legacy_publishable_tag | permissive_extractor","pain","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D010146","MeSH","","Pain","Pain","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Shalina Ousman","mem_ff28df9a18","https://profiles.ucalgary.ca/shalina-ousman","peripheral nerve regeneration","permissive_extractor","peripheral nerve regeneration","review","broad UMLS words result retained for manual review","C5944940","UMLS_CUI","Intraoperative therapeutic electrical stimulation of peripheral nerve to promote nerve regeneration, including lead placement and removal, upper extremity, minimum of 10 minutes","Intraoperative therapeutic electrical stimulation of peripheral nerve to promote nerve regeneration, including lead placement and removal, upper extremity, minimum of 10 minutes","","CPT","Therapeutic or Preventive Procedure","umls_words","0.22","7.9","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Shawn Currie","mem_7775deb1e5","https://profiles.ucalgary.ca/shawn-currie","epidemiology","legacy_publishable_tag | permissive_extractor","epidemiology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004813","MeSH","","Epidemiology","Epidemiology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","4","2021"
"Shawn Currie","mem_7775deb1e5","https://profiles.ucalgary.ca/shawn-currie","health services research","legacy_publishable_tag | permissive_extractor","health services research","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D006302","MeSH","","Health Services Research","Health Services Research","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-012","Population and Public Health","MESH-POP-001","0","0"
"Shawn Currie","mem_7775deb1e5","https://profiles.ucalgary.ca/shawn-currie","Mental Health","legacy_publishable_tag","Mental Health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Shawn Currie","mem_7775deb1e5","https://profiles.ucalgary.ca/shawn-currie","mental health services","permissive_extractor","mental health services","review","local MeSH fallback after broad UMLS candidate search","D008605","MeSH","","Mental Health Services","Mental Health Services","MSH","","mesh_fallback","1.0","10.0","","","","0","0"
