member_id,publication_year,publication_count,publications_with_keywords
mem_a2b493336b,2000,1,0
mem_a2b493336b,2001,4,3
mem_a2b493336b,2002,8,2
mem_a2b493336b,2003,6,5
mem_a2b493336b,2004,5,3
mem_a2b493336b,2005,6,4
mem_a2b493336b,2006,5,5
mem_a2b493336b,2007,7,5
mem_a2b493336b,2008,9,8
mem_a2b493336b,2009,8,7
mem_a2b493336b,2010,16,9
mem_a2b493336b,2011,11,9
mem_a2b493336b,2012,16,11
mem_a2b493336b,2013,16,11
mem_a2b493336b,2014,14,14
mem_a2b493336b,2015,16,12
mem_a2b493336b,2016,15,10
mem_a2b493336b,2017,32,26
mem_a2b493336b,2018,32,22
mem_a2b493336b,2019,30,26
mem_a2b493336b,2020,47,40
mem_a2b493336b,2021,36,28
mem_a2b493336b,2022,39,33
mem_a2b493336b,2023,48,43
mem_a2b493336b,2024,33,24
mem_a2b493336b,2025,32,24
mem_a2b493336b,2026,16,11
mem_a3c1370499,2010,2,0
mem_a3c1370499,2011,1,0
mem_a3c1370499,2013,11,4
mem_a3c1370499,2014,2,2
mem_a3c1370499,2015,3,1
mem_a3c1370499,2016,2,1
mem_a3c1370499,2017,24,17
mem_a3c1370499,2018,3,2
mem_a3c1370499,2019,9,6
mem_a3c1370499,2020,9,7
mem_a3c1370499,2021,14,12
mem_a3c1370499,2022,14,13
mem_a3c1370499,2023,40,39
mem_a3c1370499,2024,20,17
mem_a3c1370499,2025,19,17
mem_a3c1370499,2026,10,9
mem_a4737deb7f,1993,1,0
mem_a4737deb7f,1994,1,0
mem_a4737deb7f,1995,1,1
mem_a4737deb7f,1996,2,0
mem_a4737deb7f,1997,2,1
mem_a4737deb7f,1998,2,0
mem_a4737deb7f,1999,3,1
mem_a4737deb7f,2000,6,3
mem_a4737deb7f,2001,4,1
mem_a4737deb7f,2002,5,3
mem_a4737deb7f,2003,6,5
mem_a4737deb7f,2004,4,3
mem_a4737deb7f,2005,10,8
mem_a4737deb7f,2006,6,5
mem_a4737deb7f,2007,7,4
mem_a4737deb7f,2008,6,5
mem_a4737deb7f,2009,5,4
mem_a4737deb7f,2010,3,2
mem_a4737deb7f,2011,6,2
mem_a4737deb7f,2012,2,1
mem_a4737deb7f,2013,8,2
mem_a4737deb7f,2014,6,5
mem_a4737deb7f,2015,9,5
mem_a4737deb7f,2016,15,13
mem_a4737deb7f,2017,14,8
mem_a4737deb7f,2018,9,6
mem_a4737deb7f,2019,9,4
mem_a4737deb7f,2020,15,10
mem_a4737deb7f,2021,17,7
mem_a4737deb7f,2022,13,8
mem_a4737deb7f,2023,25,19
mem_a4737deb7f,2024,17,16
mem_a4737deb7f,2025,24,21
mem_a4737deb7f,2026,12,11
mem_a4dc36ebf7,2002,1,1
mem_a4dc36ebf7,2003,1,1
mem_a4dc36ebf7,2004,1,1
mem_a4dc36ebf7,2005,1,1
mem_a4dc36ebf7,2006,2,2
mem_a4dc36ebf7,2007,3,2
mem_a4dc36ebf7,2009,2,1
mem_a4dc36ebf7,2012,5,3
mem_a4dc36ebf7,2013,1,0
mem_a4dc36ebf7,2014,2,0
mem_a4dc36ebf7,2015,1,0
mem_a4dc36ebf7,2016,2,0
mem_a4dc36ebf7,2017,7,5
mem_a4dc36ebf7,2018,4,3
mem_a4dc36ebf7,2019,2,1
mem_a4dc36ebf7,2020,5,3
mem_a4dc36ebf7,2021,2,2
mem_a4dc36ebf7,2022,5,1
mem_a4dc36ebf7,2023,4,3
mem_a4dc36ebf7,2024,4,2
mem_a4dc36ebf7,2025,4,4
mem_a4dc36ebf7,2026,3,2
mem_a5c016ebe3,2005,2,1
mem_a5c016ebe3,2009,2,0
mem_a5c016ebe3,2010,1,0
mem_a5c016ebe3,2011,4,0
mem_a5c016ebe3,2012,5,2
mem_a5c016ebe3,2013,4,1
mem_a5c016ebe3,2014,7,2
mem_a5c016ebe3,2015,5,2
mem_a5c016ebe3,2016,2,1
mem_a5c016ebe3,2018,2,2
mem_a5c016ebe3,2019,6,4
mem_a5c016ebe3,2020,4,4
mem_a5c016ebe3,2021,12,7
mem_a5c016ebe3,2022,7,5
mem_a5c016ebe3,2023,9,7
mem_a5c016ebe3,2024,8,5
mem_a5c016ebe3,2025,12,7
mem_a5c016ebe3,2026,6,4
mem_aa5f0f5195,1998,1,0
mem_aa5f0f5195,1999,1,0
mem_aa5f0f5195,2000,1,0
mem_aa5f0f5195,2002,2,1
mem_aa5f0f5195,2003,1,0
mem_aa5f0f5195,2004,2,1
mem_aa5f0f5195,2005,2,2
mem_aa5f0f5195,2006,1,1
mem_aa5f0f5195,2007,2,1
mem_aa5f0f5195,2010,2,1
mem_aa5f0f5195,2022,3,3
mem_aa5f0f5195,2023,1,0
mem_aa8dee36aa,2008,1,0
mem_aa8dee36aa,2010,1,0
mem_aa8dee36aa,2012,1,1
mem_aa8dee36aa,2014,1,1
mem_aa8dee36aa,2015,3,2
mem_aa8dee36aa,2018,3,2
mem_aa8dee36aa,2019,4,2
mem_aa8dee36aa,2020,3,2
mem_aa8dee36aa,2021,2,0
mem_aa8dee36aa,2022,5,1
mem_aa8dee36aa,2023,3,0
mem_aa8dee36aa,2024,5,1
mem_aa8dee36aa,2025,5,2
mem_aa8dee36aa,2026,3,0
mem_aab2d35ab1,1997,1,0
mem_aab2d35ab1,2000,5,0
mem_aab2d35ab1,2001,4,2
mem_aab2d35ab1,2002,3,1
mem_aab2d35ab1,2003,3,1
mem_aab2d35ab1,2004,2,0
mem_aab2d35ab1,2005,1,1
mem_aab2d35ab1,2007,1,0
mem_aab2d35ab1,2009,1,0
mem_aab2d35ab1,2011,3,1
mem_aab2d35ab1,2012,1,1
mem_aab2d35ab1,2013,1,0
mem_aab2d35ab1,2015,1,0
mem_aab2d35ab1,2019,2,2
mem_aab2d35ab1,2020,2,2
mem_aab2d35ab1,2021,1,1
mem_aab2d35ab1,2022,2,2
mem_aab2d35ab1,2023,1,0
mem_aab2d35ab1,2025,1,1
mem_ab3c7cd459,2001,1,0
mem_ab3c7cd459,2003,1,1
mem_ab3c7cd459,2004,1,0
mem_ab3c7cd459,2005,2,2
mem_ab3c7cd459,2006,2,1
mem_ab3c7cd459,2007,2,1
mem_ab3c7cd459,2008,3,2
mem_ab3c7cd459,2009,1,1
mem_ab3c7cd459,2010,1,1
mem_ab3c7cd459,2011,3,3
mem_ab3c7cd459,2013,4,3
mem_ab3c7cd459,2014,9,8
mem_ab3c7cd459,2015,3,3
mem_ab3c7cd459,2016,7,6
mem_ab3c7cd459,2017,9,7
mem_ab3c7cd459,2018,3,2
mem_ab3c7cd459,2019,10,9
mem_ab3c7cd459,2020,10,8
mem_ab3c7cd459,2021,7,6
mem_ab3c7cd459,2022,10,10
mem_ab3c7cd459,2023,5,5
mem_ab3c7cd459,2024,5,4
mem_ab3c7cd459,2025,1,0
mem_ab971ed904,1987,1,1
mem_ab971ed904,1991,2,1
mem_ab971ed904,1992,3,0
mem_ab971ed904,1993,4,1
mem_ab971ed904,1994,3,2
mem_ab971ed904,1995,3,1
mem_ab971ed904,1996,1,0
mem_ab971ed904,1997,2,2
mem_ab971ed904,1998,6,6
mem_ab971ed904,1999,4,0
mem_ab971ed904,2000,5,4
mem_ab971ed904,2001,10,6
mem_ab971ed904,2002,1,1
mem_ab971ed904,2003,5,4
mem_ab971ed904,2004,7,4
mem_ab971ed904,2005,11,6
mem_ab971ed904,2006,16,2
mem_ab971ed904,2007,23,3
mem_ab971ed904,2008,13,2
mem_ab971ed904,2009,20,6
mem_ab971ed904,2010,15,7
mem_ab971ed904,2011,8,4
mem_ab971ed904,2012,10,7
mem_ab971ed904,2013,9,8
mem_ab971ed904,2014,7,6
mem_ab971ed904,2015,6,4
mem_ab971ed904,2016,13,11
mem_ab971ed904,2017,6,3
mem_ab971ed904,2018,8,5
mem_ab971ed904,2019,11,8
mem_ab971ed904,2020,8,3
mem_ab971ed904,2021,11,8
mem_ab971ed904,2022,7,5
mem_ab971ed904,2023,10,9
mem_ab971ed904,2024,10,7
mem_ab971ed904,2025,12,9
mem_ab971ed904,2026,2,2
mem_af812170e5,1994,1,0
mem_af812170e5,1995,2,0
mem_af812170e5,1998,1,1
mem_af812170e5,1999,1,0
mem_af812170e5,2000,1,0
mem_af812170e5,2001,1,0
mem_af812170e5,2002,2,0
mem_af812170e5,2003,1,0
mem_af812170e5,2005,1,1
mem_af812170e5,2007,1,1
mem_af812170e5,2009,2,1
mem_af812170e5,2012,1,0
mem_af812170e5,2013,1,0
mem_af812170e5,2018,2,1
mem_af812170e5,2019,2,0
mem_af812170e5,2021,4,4
mem_af812170e5,2022,2,1
mem_af812170e5,2023,4,3
mem_af812170e5,2024,1,1
mem_af812170e5,2025,5,5
mem_af812170e5,2026,1,1
mem_afba364ee4,2008,1,1
mem_afba364ee4,2010,2,2
mem_afba364ee4,2011,1,1
mem_afba364ee4,2013,1,1
mem_afba364ee4,2014,2,2
mem_afba364ee4,2015,2,2
mem_afba364ee4,2017,4,2
mem_afba364ee4,2018,8,8
mem_afba364ee4,2019,3,3
mem_afba364ee4,2020,6,6
mem_afba364ee4,2021,3,2
mem_afba364ee4,2022,5,5
mem_afba364ee4,2023,7,7
mem_afba364ee4,2024,7,6
mem_afba364ee4,2025,3,3
mem_b07951c366,2008,1,0
mem_b07951c366,2010,2,2
mem_b07951c366,2013,1,1
mem_b07951c366,2016,1,1
mem_b07951c366,2019,8,7
mem_b07951c366,2020,7,7
mem_b07951c366,2021,6,5
mem_b07951c366,2022,6,4
mem_b07951c366,2023,2,1
mem_b07951c366,2024,6,5
mem_b07951c366,2025,18,14
mem_b07951c366,2026,4,4
mem_b1e13c5609,1990,1,0
mem_b1e13c5609,1993,1,0
mem_b1e13c5609,1997,2,1
mem_b1e13c5609,1998,8,1
mem_b1e13c5609,1999,3,2
mem_b1e13c5609,2000,3,1
mem_b1e13c5609,2001,6,3
mem_b1e13c5609,2002,8,6
mem_b1e13c5609,2003,11,2
mem_b1e13c5609,2004,11,4
mem_b1e13c5609,2005,18,10
mem_b1e13c5609,2006,2,2
mem_b1e13c5609,2007,14,9
mem_b1e13c5609,2008,5,1
mem_b1e13c5609,2009,7,3
mem_b1e13c5609,2010,5,2
mem_b1e13c5609,2011,2,1
mem_b1e13c5609,2012,4,2
mem_b1e13c5609,2013,12,9
mem_b1e13c5609,2014,8,6
mem_b1e13c5609,2015,13,9
mem_b1e13c5609,2016,4,4
mem_b1e13c5609,2017,9,4
mem_b1e13c5609,2018,9,6
mem_b1e13c5609,2019,5,4
mem_b1e13c5609,2020,5,5
mem_b1e13c5609,2021,10,8
mem_b1e13c5609,2022,6,5
mem_b1e13c5609,2023,8,5
mem_b1e13c5609,2024,3,3
mem_b1e13c5609,2025,1,0
mem_b4cf5563b0,2006,1,1
mem_b4cf5563b0,2007,1,0
mem_b4cf5563b0,2008,1,1
mem_b4cf5563b0,2009,2,0
mem_b4cf5563b0,2010,3,1
mem_b4cf5563b0,2011,2,0
mem_b4cf5563b0,2012,2,0
mem_b4cf5563b0,2013,1,0
mem_b4cf5563b0,2014,3,0
mem_b4cf5563b0,2015,5,3
mem_b4cf5563b0,2016,4,2
mem_b4cf5563b0,2017,6,5
mem_b4cf5563b0,2018,4,4
mem_b4cf5563b0,2019,7,5
mem_b4cf5563b0,2020,9,7
mem_b4cf5563b0,2021,17,14
mem_b4cf5563b0,2022,8,6
mem_b4cf5563b0,2023,12,8
mem_b4cf5563b0,2024,11,9
mem_b4cf5563b0,2025,12,9
mem_b4cf5563b0,2026,9,9
mem_b5df8f2ae8,1983,3,0
mem_b5df8f2ae8,1984,1,1
mem_b5df8f2ae8,1988,2,0
mem_b5df8f2ae8,1989,1,0
mem_b5df8f2ae8,1992,2,0
mem_b5df8f2ae8,1993,3,0
mem_b5df8f2ae8,1995,3,0
mem_b5df8f2ae8,1997,4,1
mem_b5df8f2ae8,1998,4,1
mem_b5df8f2ae8,1999,6,2
mem_b5df8f2ae8,2000,4,1
mem_b5df8f2ae8,2001,7,4
mem_b5df8f2ae8,2002,3,2
mem_b5df8f2ae8,2003,3,1
mem_b5df8f2ae8,2004,5,2
mem_b5df8f2ae8,2005,7,4
mem_b5df8f2ae8,2006,3,2
mem_b5df8f2ae8,2007,4,4
mem_b5df8f2ae8,2008,10,7
mem_b5df8f2ae8,2009,11,10
mem_b5df8f2ae8,2010,5,4
mem_b5df8f2ae8,2011,8,7
mem_b5df8f2ae8,2012,9,7
mem_b5df8f2ae8,2013,8,7
mem_b5df8f2ae8,2014,11,7
mem_b5df8f2ae8,2015,13,13
mem_b5df8f2ae8,2016,19,18
mem_b5df8f2ae8,2017,14,11
mem_b5df8f2ae8,2018,27,25
mem_b5df8f2ae8,2019,18,17
mem_b5df8f2ae8,2020,20,18
mem_b5df8f2ae8,2021,17,16
mem_b5df8f2ae8,2022,19,18
mem_b5df8f2ae8,2023,19,17
mem_b5df8f2ae8,2024,17,14
mem_b5df8f2ae8,2025,20,19
mem_b5df8f2ae8,2026,16,14
mem_b71fb09d51,2014,1,1
mem_b71fb09d51,2015,2,2
mem_b71fb09d51,2016,3,3
mem_b71fb09d51,2017,6,5
mem_b71fb09d51,2018,6,6
mem_b71fb09d51,2019,7,6
mem_b71fb09d51,2020,9,6
mem_b71fb09d51,2021,7,6
mem_b71fb09d51,2022,4,2
mem_b71fb09d51,2023,7,4
mem_b71fb09d51,2024,4,3
mem_b71fb09d51,2025,6,4
mem_b71fb09d51,2026,3,1
mem_b85b93eb26,2008,1,0
mem_b85b93eb26,2010,1,1
mem_b85b93eb26,2011,2,1
mem_b85b93eb26,2012,1,0
mem_b85b93eb26,2013,3,2
mem_b85b93eb26,2014,3,2
mem_b85b93eb26,2016,3,2
mem_b85b93eb26,2017,5,2
mem_b85b93eb26,2018,1,1
mem_b85b93eb26,2019,1,1
mem_b85b93eb26,2020,4,1
mem_b85b93eb26,2021,4,4
mem_b85b93eb26,2022,2,1
mem_b85b93eb26,2023,3,3
mem_b85b93eb26,2024,3,2
mem_b85b93eb26,2026,3,2
mem_bae50027da,1984,1,0
mem_bae50027da,1987,2,0
mem_bae50027da,1989,1,0
mem_bae50027da,1993,3,0
mem_bae50027da,1994,1,0
mem_bae50027da,1995,1,0
mem_bae50027da,1996,1,0
mem_bae50027da,1998,1,0
mem_bae50027da,1999,1,0
mem_bae50027da,2000,2,2
mem_bae50027da,2001,1,1
mem_bae50027da,2004,1,1
mem_bae50027da,2009,1,1
mem_bae50027da,2015,1,1
mem_bae50027da,2018,1,0
mem_bae50027da,2019,1,0
mem_bae50027da,2020,1,0
mem_bae50027da,2022,1,0
mem_bae50027da,2023,1,1
mem_bb45f29b7a,1999,1,0
mem_bb45f29b7a,2001,3,0
mem_bb45f29b7a,2002,2,0
mem_bb45f29b7a,2003,2,0
mem_bb45f29b7a,2004,1,0
mem_bb45f29b7a,2005,4,2
mem_bb45f29b7a,2006,5,4
mem_bb45f29b7a,2007,6,3
mem_bb45f29b7a,2008,5,1
mem_bb45f29b7a,2009,3,3
mem_bb45f29b7a,2010,10,5
mem_bb45f29b7a,2011,9,2
mem_bb45f29b7a,2012,7,3
mem_bb45f29b7a,2013,9,6
mem_bb45f29b7a,2014,8,4
mem_bb45f29b7a,2015,4,4
mem_bb45f29b7a,2016,4,3
mem_bb45f29b7a,2017,4,4
mem_bb45f29b7a,2018,2,1
mem_bb45f29b7a,2019,1,1
mem_bb45f29b7a,2020,2,2
mem_bb45f29b7a,2021,1,0
mem_bb45f29b7a,2022,1,1
mem_bb45f29b7a,2023,1,1
mem_bb45f29b7a,2024,4,2
mem_bb45f29b7a,2025,6,5
mem_bb45f29b7a,2026,2,2
mem_bb4df08b42,1997,2,1
mem_bb4df08b42,1998,2,1
mem_bb4df08b42,1999,1,0
mem_bb4df08b42,2001,1,0
mem_bb4df08b42,2003,1,0
mem_bb4df08b42,2004,1,1
mem_bb4df08b42,2005,4,1
mem_bb4df08b42,2006,1,0
mem_bb4df08b42,2008,1,1
mem_bb4df08b42,2009,3,2
mem_bb4df08b42,2010,2,0
mem_bb4df08b42,2011,2,2
mem_bb4df08b42,2012,1,1
mem_bb4df08b42,2013,1,0
mem_bb4df08b42,2014,2,0
mem_bb4df08b42,2015,3,1
mem_bb4df08b42,2017,2,2
mem_bb4df08b42,2018,1,0
mem_bb4df08b42,2019,1,1
mem_bb4df08b42,2020,2,1
mem_bb4df08b42,2021,8,4
mem_bb4df08b42,2022,7,4
mem_bb4df08b42,2023,8,7
mem_bb4df08b42,2024,10,5
mem_bb4df08b42,2025,7,4
mem_bb4df08b42,2026,9,5
mem_bb77b86a3f,2006,1,0
mem_bb77b86a3f,2007,1,0
mem_bb77b86a3f,2008,3,1
mem_bb77b86a3f,2009,5,4
mem_bb77b86a3f,2010,4,2
mem_bb77b86a3f,2011,2,1
mem_bb77b86a3f,2012,6,5
mem_bb77b86a3f,2013,5,5
mem_bb77b86a3f,2014,6,2
mem_bb77b86a3f,2015,6,3
mem_bb77b86a3f,2016,7,7
mem_bb77b86a3f,2017,7,3
mem_bb77b86a3f,2018,8,5
mem_bb77b86a3f,2019,4,3
mem_bb77b86a3f,2020,2,1
mem_bb77b86a3f,2021,9,9
mem_bb77b86a3f,2022,3,2
mem_bb77b86a3f,2023,5,5
mem_bb77b86a3f,2024,3,2
mem_bb77b86a3f,2025,7,7
mem_bb77b86a3f,2026,4,2
mem_bc444455ee,1998,1,0
mem_bc444455ee,1999,1,0
mem_bc444455ee,2000,1,0
mem_bc444455ee,2001,2,0
mem_bc444455ee,2002,4,1
mem_bc444455ee,2003,3,1
mem_bc444455ee,2004,1,0
mem_bc444455ee,2006,3,0
mem_bc444455ee,2007,1,1
mem_bc444455ee,2008,1,1
mem_bc444455ee,2009,1,0
mem_bc444455ee,2011,2,1
mem_bc444455ee,2012,2,1
mem_bc444455ee,2013,4,3
mem_bc444455ee,2014,2,2
mem_bc444455ee,2015,4,4
mem_bc444455ee,2016,4,3
mem_bc444455ee,2017,3,2
mem_bc444455ee,2018,6,5
mem_bc444455ee,2019,1,1
mem_bc444455ee,2020,7,7
mem_bc444455ee,2021,7,6
mem_bc444455ee,2022,3,3
mem_bc444455ee,2023,6,5
mem_bc444455ee,2024,3,2
mem_bc444455ee,2025,1,0
mem_bc444455ee,2026,1,1
mem_bd049b4c73,2002,1,0
mem_bd049b4c73,2003,1,0
mem_bd049b4c73,2004,4,3
mem_bd049b4c73,2005,6,2
mem_bd049b4c73,2006,14,4
mem_bd049b4c73,2007,12,5
mem_bd049b4c73,2008,13,8
mem_bd049b4c73,2009,18,10
mem_bd049b4c73,2010,23,17
mem_bd049b4c73,2011,23,13
mem_bd049b4c73,2012,25,14
mem_bd049b4c73,2013,26,12
mem_bd049b4c73,2014,32,21
mem_bd049b4c73,2015,40,28
mem_bd049b4c73,2016,40,31
mem_bd049b4c73,2017,42,30
mem_bd049b4c73,2018,41,30
mem_bd049b4c73,2019,42,28
mem_bd049b4c73,2020,46,34
mem_bd049b4c73,2021,54,40
mem_bd049b4c73,2022,58,37
mem_bd049b4c73,2023,57,41
mem_bd049b4c73,2024,61,42
mem_bd049b4c73,2025,59,45
mem_bd049b4c73,2026,29,18
mem_bd2c4a5235,2002,1,0
mem_bd2c4a5235,2003,2,0
mem_bd2c4a5235,2004,1,0
mem_bd2c4a5235,2006,1,1
mem_bd2c4a5235,2009,3,1
mem_bd2c4a5235,2010,2,1
mem_bd2c4a5235,2012,4,1
mem_bd2c4a5235,2013,1,0
mem_bd2c4a5235,2014,3,1
mem_bd2c4a5235,2015,4,4
mem_bd2c4a5235,2016,4,4
mem_bd2c4a5235,2017,3,3
mem_bd2c4a5235,2018,6,5
mem_bd2c4a5235,2019,5,4
mem_bd2c4a5235,2020,2,1
mem_bd2c4a5235,2021,2,2
mem_bd2c4a5235,2022,4,2
mem_bd2c4a5235,2023,2,0
mem_bd2c4a5235,2024,4,3
mem_bd2c4a5235,2025,2,1
mem_bd2c4a5235,2026,1,1
mem_bd39b96aae,2005,1,0
mem_bd39b96aae,2007,1,0
mem_bd39b96aae,2015,1,0
mem_bd39b96aae,2019,1,0
mem_bd40fc0757,2013,1,0
mem_bd40fc0757,2014,4,2
mem_bd40fc0757,2015,2,2
mem_bd40fc0757,2016,6,2
mem_bd40fc0757,2017,2,2
mem_bd40fc0757,2018,3,1
mem_bd40fc0757,2020,3,0
mem_bd40fc0757,2021,10,7
mem_bd40fc0757,2022,2,2
mem_bd40fc0757,2023,4,3
mem_bd40fc0757,2024,2,0
mem_bd40fc0757,2025,3,3
mem_bd40fc0757,2026,2,0
mem_c05467d02f,2000,3,3
mem_c05467d02f,2001,1,0
mem_c05467d02f,2002,2,2
mem_c05467d02f,2003,7,2
mem_c05467d02f,2004,5,3
mem_c05467d02f,2005,6,2
mem_c05467d02f,2006,8,4
mem_c05467d02f,2007,7,3
mem_c05467d02f,2008,7,4
mem_c05467d02f,2009,6,5
mem_c05467d02f,2010,9,8
mem_c05467d02f,2011,11,6
mem_c05467d02f,2012,5,4
mem_c05467d02f,2013,15,8
mem_c05467d02f,2014,6,5
mem_c05467d02f,2015,13,11
mem_c05467d02f,2016,12,9
mem_c05467d02f,2017,12,6
mem_c05467d02f,2018,9,8
mem_c05467d02f,2019,18,12
mem_c05467d02f,2020,16,11
mem_c05467d02f,2021,28,20
mem_c05467d02f,2022,23,16
mem_c05467d02f,2023,24,19
mem_c05467d02f,2024,23,20
mem_c05467d02f,2025,15,13
mem_c05467d02f,2026,21,17
mem_c162955191,1996,4,3
mem_c162955191,1999,1,1
mem_c162955191,2000,6,5
mem_c162955191,2001,4,4
mem_c162955191,2002,3,2
mem_c162955191,2003,2,1
mem_c162955191,2004,2,0
mem_c162955191,2005,4,4
mem_c162955191,2006,4,2
mem_c162955191,2007,1,0
mem_c162955191,2008,5,3
mem_c162955191,2009,4,1
mem_c162955191,2010,1,0
mem_c162955191,2011,1,0
mem_c162955191,2012,3,3
mem_c162955191,2013,9,5
mem_c162955191,2014,3,2
mem_c162955191,2015,5,3
mem_c162955191,2016,8,6
mem_c162955191,2017,2,2
mem_c162955191,2018,6,4
mem_c162955191,2019,3,3
mem_c162955191,2020,2,1
mem_c162955191,2021,10,10
mem_c162955191,2022,8,6
mem_c162955191,2023,4,3
mem_c162955191,2024,3,3
mem_c162955191,2025,9,8
mem_c162955191,2026,4,4
mem_c2e555277c,2006,1,1
mem_c2e555277c,2012,1,1
mem_c2e555277c,2013,1,0
mem_c2e555277c,2015,3,3
mem_c2e555277c,2021,1,0
mem_c2f73113e5,1994,1,0
mem_c2f73113e5,1995,1,0
mem_c2f73113e5,1997,1,0
mem_c2f73113e5,1998,1,1
mem_c2f73113e5,1999,3,0
mem_c2f73113e5,2000,1,0
mem_c2f73113e5,2002,1,0
mem_c2f73113e5,2003,1,1
mem_c2f73113e5,2005,1,1
mem_c2f73113e5,2006,1,1
mem_c2f73113e5,2007,3,0
mem_c2f73113e5,2008,4,4
mem_c2f73113e5,2010,2,2
mem_c2f73113e5,2011,3,3
mem_c2f73113e5,2012,1,1
mem_c2f73113e5,2013,3,3
mem_c2f73113e5,2014,4,4
mem_c2f73113e5,2015,4,4
mem_c2f73113e5,2016,1,1
mem_c2f73113e5,2017,2,2
mem_c2f73113e5,2018,3,1
mem_c2f73113e5,2019,4,4
mem_c2f73113e5,2020,1,1
mem_c2f73113e5,2021,2,1
mem_c2f73113e5,2022,5,4
mem_c2f73113e5,2023,2,1
mem_c2f73113e5,2024,2,2
mem_c2f73113e5,2025,3,3
mem_c41824b375,1998,1,0
mem_c41824b375,2002,3,2
mem_c41824b375,2003,3,2
mem_c41824b375,2004,3,0
mem_c41824b375,2005,1,0
mem_c41824b375,2007,6,0
mem_c41824b375,2008,2,0
mem_c41824b375,2009,5,2
mem_c41824b375,2010,4,0
mem_c41824b375,2011,11,5
mem_c41824b375,2012,18,5
mem_c41824b375,2013,25,6
mem_c41824b375,2014,11,6
mem_c41824b375,2015,12,8
mem_c41824b375,2016,18,11
mem_c41824b375,2017,23,13
mem_c41824b375,2018,25,11
mem_c41824b375,2019,17,7
mem_c41824b375,2020,10,9
mem_c41824b375,2021,18,13
mem_c41824b375,2022,15,10
mem_c41824b375,2023,19,12
mem_c41824b375,2024,14,12
mem_c41824b375,2025,12,9
mem_c41824b375,2026,11,7
mem_c4a9f6ea6f,2002,1,1
mem_c4a9f6ea6f,2003,2,1
mem_c4a9f6ea6f,2004,1,0
mem_c4a9f6ea6f,2005,3,1
mem_c4a9f6ea6f,2006,1,1
mem_c4a9f6ea6f,2007,4,4
mem_c4a9f6ea6f,2008,10,10
mem_c4a9f6ea6f,2009,5,5
mem_c4a9f6ea6f,2010,5,4
mem_c4a9f6ea6f,2011,5,4
mem_c4a9f6ea6f,2012,2,1
mem_c4a9f6ea6f,2013,5,2
mem_c4a9f6ea6f,2014,8,6
mem_c4a9f6ea6f,2015,5,5
mem_c4a9f6ea6f,2016,10,10
mem_c4a9f6ea6f,2017,3,2
mem_c4a9f6ea6f,2018,5,5
mem_c4a9f6ea6f,2019,4,3
mem_c4a9f6ea6f,2020,7,5
mem_c4a9f6ea6f,2021,4,3
mem_c4a9f6ea6f,2022,2,1
mem_c4a9f6ea6f,2023,5,4
mem_c4a9f6ea6f,2024,5,5
mem_c4a9f6ea6f,2025,3,3
mem_c4a9f6ea6f,2026,1,0
mem_c513c5ffa8,1984,1,0
mem_c513c5ffa8,1987,5,0
mem_c513c5ffa8,1989,1,1
mem_c513c5ffa8,1990,1,0
mem_c513c5ffa8,1993,2,1
mem_c513c5ffa8,1994,6,2
mem_c513c5ffa8,1995,4,1
mem_c513c5ffa8,1996,1,0
mem_c513c5ffa8,1997,2,1
mem_c513c5ffa8,1998,4,2
mem_c513c5ffa8,1999,4,4
mem_c513c5ffa8,2000,5,3
mem_c513c5ffa8,2001,5,2
mem_c513c5ffa8,2002,4,3
mem_c513c5ffa8,2003,2,0
mem_c513c5ffa8,2004,1,0
mem_c513c5ffa8,2005,8,8
mem_c513c5ffa8,2006,8,5
mem_c513c5ffa8,2007,3,3
mem_c513c5ffa8,2008,5,5
mem_c513c5ffa8,2009,2,2
mem_c513c5ffa8,2010,3,3
mem_c513c5ffa8,2011,2,2
mem_c513c5ffa8,2012,4,3
mem_c513c5ffa8,2013,8,3
mem_c513c5ffa8,2014,5,4
mem_c513c5ffa8,2015,6,4
mem_c513c5ffa8,2016,2,2
mem_c513c5ffa8,2017,4,3
mem_c513c5ffa8,2018,4,4
mem_c513c5ffa8,2019,11,10
mem_c513c5ffa8,2020,1,1
mem_c513c5ffa8,2021,5,4
mem_c513c5ffa8,2023,1,1
mem_c513c5ffa8,2024,1,0
mem_c57a8f39f9,2010,1,1
mem_c57a8f39f9,2011,1,1
mem_c57a8f39f9,2012,10,8
mem_c57a8f39f9,2013,5,4
mem_c57a8f39f9,2014,9,8
mem_c57a8f39f9,2015,9,7
mem_c57a8f39f9,2016,6,3
mem_c57a8f39f9,2017,6,5
mem_c57a8f39f9,2018,12,8
mem_c57a8f39f9,2019,8,5
mem_c57a8f39f9,2020,8,6
mem_c57a8f39f9,2021,7,3
mem_c57a8f39f9,2022,10,7
mem_c57a8f39f9,2023,4,1
mem_c57a8f39f9,2024,6,6
mem_c57a8f39f9,2025,5,3
mem_c57a8f39f9,2026,3,3
mem_c6249ccf21,2004,1,0
mem_c6249ccf21,2007,2,2
mem_c6249ccf21,2008,1,0
mem_c6249ccf21,2009,3,2
mem_c6249ccf21,2010,6,5
mem_c6249ccf21,2011,1,1
mem_c6249ccf21,2012,2,1
mem_c6249ccf21,2013,6,5
mem_c6249ccf21,2014,5,4
mem_c6249ccf21,2015,14,11
mem_c6249ccf21,2016,8,6
mem_c6249ccf21,2017,12,9
mem_c6249ccf21,2018,14,8
