cert_id,profile_id,title,issuer,issue_date,expiry_date,credential_id,credential_url,raw_text,sort_order
0a02f0a0-e3d0-4c48-b0d8-1239633ceed1,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Registered Psychologist,National Commission for Allied and Healthcare Professions,Dec 2024,,Credential ID 99-3755-7204-2172 99-3755-7204-2172,,Registered Psychologist National Commission for Allied and Healthcare Professions Issued Dec 2024 Credential ID 99-3755-7204-2172 99-3755-7204-2172 Show credential,2
544cd9ff-6204-4a9d-96f9-fe41a0ba74f6,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Faculty Development Program on Shaping the Future of Forensics,National Forensic Sciences University - Delhi Campus,Aug 2024,,,,Faculty Development Program on Shaping the Future of Forensics National Forensic Sciences University - Delhi Campus Issued Aug 2024 Screenshot_20240814-104257~2.png,3
3ed8564a-32f6-4330-8e36-08dfdbf811a7,82c4508c-2079-4fa8-979e-cdd3e77e12ea,ADI-101 Online Faculty Training and Assessment Course,Southern New Hampshire University,Jul 2024,,,,ADI-101 Online Faculty Training and Assessment Course Southern New Hampshire University Issued Jul 2024 Faculty Development Program,4
cd774678-49bb-4650-b7fe-9dd6d94164c3,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Skill Based Workshop on Thematic and Children Apperception Test,Dr. Sudipta Roy,Sep 2020,,,,Skill Based Workshop on Thematic and Children Apperception Test Dr. Sudipta Roy Issued Sep 2020 Skills: Clinical Psychology,5
5e124954-e652-48ec-b234-86212975261c,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Advance Training in CBT in Management of OCD,"NIMHANS, Bangalore",Aug 2020,,,,"Advance Training in CBT in Management of OCD NIMHANS, Bangalore Issued Aug 2020",6
1d1a7d2c-8f72-4090-8113-16e3ff3a4fa5,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Acceptance and Commitment Therapy,Cognizavest,Jun 2020,,,,Acceptance and Commitment Therapy Cognizavest Issued Jun 2020,7
54e490cb-9e84-44c1-ba26-20cb432466fb,82c4508c-2079-4fa8-979e-cdd3e77e12ea,IELTS,IDP Education Ltd,,,,,IELTS IDP Education Ltd,8
17d8ab8d-1595-44d4-be86-c7675ddba38e,82c4508c-2079-4fa8-979e-cdd3e77e12ea,Hypnotherapy and Hypnosis Certification Diploma,Dr Karen E Wells,Jun 2022,,,,Hypnotherapy and Hypnosis Certification Diploma Dr Karen E Wells Issued Jun 2022,9
387583c5-2a7b-4d87-8219-7b1dcbb72e03,db3ff5d3-566c-4c2d-adef-0b52e4f3fe3a,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
50c30785-9ac1-4770-a8d7-f528e5514af3,986079a3-d6ef-4b67-a0ed-32ba48b3376c,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
7a04f5ab-1be3-4d51-9d46-f6cbdad4b48c,1c346c2d-94f9-4bc7-bb18-c01b8bb361e7,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
d0cb1872-c315-465d-80c9-31a53547ae55,1f034df5-acf4-40ed-9849-5621b09d9d28,i2I Skills Training Program,i2I Research & Innovation Institute,Apr 2026,,,,i2I Skills Training Program i2I Research & Innovation Institute Issued Apr 2026,0
0c8906e3-57bc-42ff-9016-9c6e8862951f,1f034df5-acf4-40ed-9849-5621b09d9d28,"Graduate Teaching and Learning Program, Level 2",University of Alberta,Jan 2022,,,,"Graduate Teaching and Learning Program, Level 2 University of Alberta Issued Jan 2022",1
834136e1-ac32-4da6-8b17-35213e2962b8,1f034df5-acf4-40ed-9849-5621b09d9d28,"Graduate Teaching and Learning Program, Level 1",University of Alberta,Jan 2021,,,,"Graduate Teaching and Learning Program, Level 1 University of Alberta Issued Jan 2021",2
8390343b-2cb3-4118-8766-982a706c883d,1f034df5-acf4-40ed-9849-5621b09d9d28,Health Canada Division 5 - Drugs For Clinical Trials Involving Human Subjects - Investigators,CITI Program,Nov 2025,,Credential ID 73829483,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw49308687-e29c-409d-8624-18416c41a4e8-73829483&urlhash=wluJ&mt=Um26-QArJT9lENlr5snfp-BgyI1ouCunGhmyVWa_qDeuNcYmd7xfywXEXlTaiIk6UGMEQ542UIy3mivchMMylCUQSeM&isSdui=true,Health Canada Division 5 - Drugs For Clinical Trials Involving Human Subjects - Investigators CITI Program Issued Nov 2025 Credential ID 73829483 Show credential,3
b9b95edd-87f7-4e26-905c-aefbf43dd6a8,1f034df5-acf4-40ed-9849-5621b09d9d28,Clinical Trials Study Coordinators,CITI Program,Nov 2025 · Expires Nov 2028,,Credential ID 73751234,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw0143e157-de5b-4961-af04-0b2203362a52-73751234&urlhash=lki9&mt=D0U9XTUq_n1bbwQuXi-WXA84Sg_Sepxuxyrfh0SZUMmN5_-QJ0xwVGi5JWZgiaoAzrtDFipq3j1QqzLKgkecLsgwpWs&isSdui=true,Clinical Trials Study Coordinators CITI Program Issued Nov 2025 · Expires Nov 2028 Credential ID 73751234 Show credential,4
ca4358ce-3d5f-4fd1-84fd-0545b324d3e2,1f034df5-acf4-40ed-9849-5621b09d9d28,High Impact Medicine,High Impact Medicine (Hi-Med),Oct 2025,,,,High Impact Medicine High Impact Medicine (Hi-Med) Issued Oct 2025,5
9d1e52f0-75a5-4c80-80ba-95ad7dbd6859,1f034df5-acf4-40ed-9849-5621b09d9d28,AI Professional Development Badge,Amii (Alberta Machine Intelligence Institute),Mar 2024,,Credential ID 97194061,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecredential%2Enet%2F87b68112-cb5d-4f35-b280-8055a58e4759&urlhash=6e0d&mt=2eKZ7qelYMJm1UyrAOG_eIKeVXh8ovNmun-B760NI34svCcze2wRsDIHS35_YJ2UwhLt76I7el0kIie0LMgwM7Qmzvg&isSdui=true,AI Professional Development Badge Amii (Alberta Machine Intelligence Institute) Issued Mar 2024 Credential ID 97194061 Show credential,6
de9a0e40-6eb4-408c-b884-ce49fe631bf0,1f034df5-acf4-40ed-9849-5621b09d9d28,ELISA Workshop,Proteintech,Sep 2023,,Credential ID db0dab42-37ea-46c6-bc33-a76b85d93784,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fcredsverse%2Ecom%2Fcredentials%2Fdb0dab42-37ea-46c6-bc33-a76b85d93784&urlhash=626U&mt=1Oc5u_7Ye2DtEPxIvRtHLQbEXdH2iu_uF8Vi8X4WiWu3L9BgJMzznNNYBvSw77DVoXZXx5kFURDKX3j90tSUOpQsnEU&isSdui=true,ELISA Workshop Proteintech Issued Sep 2023 Credential ID db0dab42-37ea-46c6-bc33-a76b85d93784 Show credential,7
f7498963-0a3e-49d7-8b9d-47eeffe16c39,1f034df5-acf4-40ed-9849-5621b09d9d28,IF Workshop: Make Your Data Glow,Proteintech,Aug 2023,,Credential ID 63269b08-3213-46ee-b12f-789018e1e172,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fcredsverse%2Ecom%2Fcredentials%2F63269b08-3213-46ee-b12f-789018e1e172&urlhash=tNkC&mt=CgHyQ6_PnPeYIo7rf2Ua1p0EO_WFv-SrvZoXvnwXoNU8oFVxCBNub9lfPHyVozDA5L-1AnFDD_ll5h8f07vgNC2kPqk&isSdui=true,IF Workshop: Make Your Data Glow Proteintech Issued Aug 2023 Credential ID 63269b08-3213-46ee-b12f-789018e1e172 Show credential,8
f8a67ecb-a76e-4a8b-8211-dbf253e9ebf7,1f034df5-acf4-40ed-9849-5621b09d9d28,Certificate in Science Communication,CIERA - Northwestern University,Sep 2021,,Credential ID scope@northwestern.edu,,Certificate in Science Communication CIERA - Northwestern University Issued Sep 2021 Credential ID scope@northwestern.edu Show credential,9
407916b5-28a0-46ee-b6d5-994ad35b06f4,a1c31329-419f-4dd2-992c-c682a52303b5,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
c374142d-896d-4ade-b022-53f424c73a77,aa481e5b-b5af-4f22-84a1-79f2650777d3,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
c0b010bd-4f5d-4cd5-b228-c46285c9982a,ad415c54-d739-4ca8-9385-2391753e90f0,SmartServe,Issued Mar 2013,,,,,SmartServe Issued Mar 2013,0
96daa900-5138-40df-b177-43267e0373f7,ad415c54-d739-4ca8-9385-2391753e90f0,Lifesaving Society Instructor,Issued Jan 2012 · Expired Jan 2014,,,,,Lifesaving Society Instructor Issued Jan 2012 · Expired Jan 2014,1
65f10e3b-ebb0-4351-b396-92d9b07d8098,ad415c54-d739-4ca8-9385-2391753e90f0,National Lifeguarding Services (NLS),Issued Nov 2011 · Expired Nov 2013,,,,,National Lifeguarding Services (NLS) Issued Nov 2011 · Expired Nov 2013,2
da81f803-860d-4192-bbab-ab8651a7278a,ad415c54-d739-4ca8-9385-2391753e90f0,Water Safety Instructor,Canadian Red Cross,Jan 2012 · Expired Jan 2014,,,,Water Safety Instructor Canadian Red Cross Issued Jan 2012 · Expired Jan 2014,3
d02220e2-f60b-43a9-b223-36d162e96fd0,3d454915-3bb3-4bee-9679-f687f2bc2965,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
f8a06a19-1013-4c07-ba6f-dd199d2f6f69,fa05d297-7977-452a-a9b0-3dcf5d265a8c,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
8cd6168c-cf0b-48df-b815-2334c87821e8,505c2eea-2ec0-4d8c-b2a5-e717796a53bd,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
4f202edd-41f9-43ac-ab0c-6ac3884d6355,8911b15b-7a03-4000-b077-083fadd752af,Fellow of The Royal College of Physicians of Canada (Diagnostic Neuroradiolgy),Royal College of Physicians and Surgeons of Canada,Dec 2020,,,,Fellow of The Royal College of Physicians of Canada (Diagnostic Neuroradiolgy) Royal College of Physicians and Surgeons of Canada Issued Dec 2020,0
facf23ce-9d3a-404c-8b58-8ed8a3b04243,8911b15b-7a03-4000-b077-083fadd752af,Fellow of The Royal College of Physicians of Canada (Diagnostic Radiology),Royal College of Physicians,Jul 2018,,,,Fellow of The Royal College of Physicians of Canada (Diagnostic Radiology) Royal College of Physicians Issued Jul 2018,1
f019efce-2510-44d8-a91d-09065ebf71dc,082d7331-bb8b-4537-a583-8c1599a8ec3e,TESL Canada Professional Certification Standard-3 (Permanent),TESL Canada,Apr 2025,,,,TESL Canada Professional Certification Standard-3 (Permanent) TESL Canada Issued Apr 2025,0
3566362a-f6ba-46c5-ae37-c16098fce9be,082d7331-bb8b-4537-a583-8c1599a8ec3e,Professional Certificate for School Teaching,Alberta Education,Mar 2025 · Expires Aug 2028,,,,Professional Certificate for School Teaching Alberta Education Issued Mar 2025 · Expires Aug 2028 Skills: Language Teaching,1
c9af38cc-48c8-46d8-bb6b-83e0e853d6b4,082d7331-bb8b-4537-a583-8c1599a8ec3e,IELTS Teacher Training Workshops,British Council Canada Toronto,Jan 2022,,,,IELTS Teacher Training Workshops British Council Canada Toronto Issued Jan 2022,2
4d1c3076-12cb-445e-87fb-038e68ee0730,082d7331-bb8b-4537-a583-8c1599a8ec3e,Mentoring Certification,British Council,Jan 2014,,,,Mentoring Certification British Council Issued Jan 2014,3
77006dfd-bddb-4c87-b065-c4ea4e2e1773,082d7331-bb8b-4537-a583-8c1599a8ec3e,EFL Teaching and Learning Methodologies,Erasmus Staff Training Course,Jun 2018,,,,EFL Teaching and Learning Methodologies Erasmus Staff Training Course Issued Jun 2018,4
7f8dbc9c-2c90-4de5-bdd9-bbacdf977533,082d7331-bb8b-4537-a583-8c1599a8ec3e,Teaching English as a Foreign Language (TEFL) Certification,Eton Institute of LAnguages,Aug 2010,,Credential ID 120 Credit Hours,,Teaching English as a Foreign Language (TEFL) Certification Eton Institute of LAnguages Issued Aug 2010 Credential ID 120 Credit Hours,5
70b64520-17a9-40ee-9e05-e3e54d8d99a6,082d7331-bb8b-4537-a583-8c1599a8ec3e,Professional Learning and Development Certificate (PLDC),Cambridge English,Mar 2021,,,,Professional Learning and Development Certificate (PLDC) Cambridge English Issued Mar 2021,6
83b80047-5239-4c71-af49-2d067443db6c,082d7331-bb8b-4537-a583-8c1599a8ec3e,Train the Trainer,Cambridge English,Dec 2019,,,,Train the Trainer Cambridge English Issued Dec 2019,7
c47d92e5-3bad-4170-b788-d90446da4a1c,4947c3fd-93dc-4b28-ade1-c38fae28c509,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
9b4ca67b-c3e2-430d-9ddf-271572845579,3512022b-d07b-45ed-9651-d106c456e5a7,Big Data on AWS,Amazon Web Services (AWS),Jul 2021,,,,Big Data on AWS Amazon Web Services (AWS) Issued Jul 2021,0
079d125d-34cd-482b-a594-40bd44c7651c,3512022b-d07b-45ed-9651-d106c456e5a7,SEEQ Certified User,Seeq Corporation,Jul 2021,,,,SEEQ Certified User Seeq Corporation Issued Jul 2021,1
13006d22-a159-43b3-8eda-8767d93c3cda,3512022b-d07b-45ed-9651-d106c456e5a7,Planning and Designing Databases on AWS,Amazon Web Services (AWS),Aug 2021,,,,Planning and Designing Databases on AWS Amazon Web Services (AWS) Issued Aug 2021,2
dc51b0d4-429e-4cb6-82d3-293d14c3f365,3512022b-d07b-45ed-9651-d106c456e5a7,Practical Data Science with Amazon Sagemaker,Amazon Web Services (AWS),Aug 2021,,,,Practical Data Science with Amazon Sagemaker Amazon Web Services (AWS) Issued Aug 2021,3
46e73320-c97a-48b7-9b9c-fb73df5dc65b,2417812b-d9ed-4765-b237-97b4c1e505f3,Neuropsychologist,Ordre des psychologues du Quebec,,,,,"Neuropsychologist Ordre des psychologues du Quebec Skills: Communication écrite, Leadership d’équipe, +6 skills",0
721c0be2-9f51-4b7f-b0b1-c343ad60ef2b,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Method for Modeling the Societal Burden of Antimicrobial Resistance in Animal Health,African Society for Laboratory Medicine (ASLM),,,,,"Method for Modeling the Societal Burden of Antimicrobial Resistance in Animal Health African Society for Laboratory Medicine (ASLM) Show credential Skills: Analytical Skills, Communication skills, +2 skills Method for Modeling the Societal Burden of Antimicrobial Resistance in Animal Health CERTIFICATE OF ATTESTATION This is to certify that Frank Sandulu Attended the webinar offered by the ASLM Academy and earned 1 CEU on: AMR CoP ECHO SESSIONS: August 2025 AMR CoP ECHO session 03 Method for Mod",0
8beb79eb-d90b-4428-b20c-ea3efe04f81e,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Antimicrobial Stewardship Implementation – Best Practices and Sharing Experiences,African Society for Laboratory Medicine (ASLM),,,,,"Antimicrobial Stewardship Implementation – Best Practices and Sharing Experiences African Society for Laboratory Medicine (ASLM) Show credential Skills: Analytical Skills, Communication skills Antimicrobial Stewardship Implementation – Best Practices and Sharing Experiences CERTIFICATE OF ATTESTATION This is to certify that Frank Sandulu Attended the webinar offered by the ASLM Academy and earned 1 CEU on: AMR CoP ECHO SESSIONS: August 2025 AMR CoP ECHO session 02 Antimicrobial Stewardship Imple",1
1a745d9d-f4a4-4820-8562-de666d0b2610,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Antibiograms in a Hospital Setting: A Tool to Fight AMR in the Era of One Health,Afromed quality healthcare alliance,,,,,"Antibiograms in a Hospital Setting: A Tool to Fight AMR in the Era of One Health Afromed quality healthcare alliance Show credential Skills: Analytical Skills, Communication skills, +2 skills Certificate of completion on the topic: Antibiograms in a Hospital Setting: A Tool to Fight AMR in the Era of One Health",2
bfb3a015-56d4-45c3-a7b5-7c998e49d59a,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,AMR Surveillance and Data Utilization for Healthcare and Public Health Decision Support,African Society for Laboratory Medicine (ASLM),,,,,AMR Surveillance and Data Utilization for Healthcare and Public Health Decision Support African Society for Laboratory Medicine (ASLM) Skills: Research Skills AMR Surveillance and Data Utilization for Healthcare and Public Health Decision Support Attended the webinar offered by the ASLM Academy and earned 1 CEU on: AMR CoP ECHO SESSIONS: August 2025 AMR CoP ECHO session AMR Surveillance and Data Utilization for Healthcare and Public Health Decision Support 16 August 2025,3
bd6ecb24-e2af-4598-8cde-95627a50363a,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Fully Funded International Bootcamp on Research Writing in Bioinformatics,Genomac Institute Inc. I USA Incorporated,Aug 2025,,,,Fully Funded International Bootcamp on Research Writing in Bioinformatics Genomac Institute Inc. I USA Incorporated Issued Aug 2025 Research writing in Bioinformatics certificate,4
ffe0df99-57ec-43e7-99f0-664b48a77264,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Grant seeking essentials,Cornerstone OnDemand Foundation,,,,,"Grant seeking essentials Cornerstone OnDemand Foundation Skills: Grant Writing, Proposal Writing Grant seeking essentials certificate",5
0b5e550b-8ed0-4e8e-99a3-9145d6d01013,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,Proposal writing,Cornerstone OnDemand Foundation,,,,,"Proposal writing Cornerstone OnDemand Foundation Skills: Proposal Writing, Grant Writing Proposal writing",6
d65046d6-5b9f-46be-be54-ea69496b37ed,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,2024 Aspire Leaders Program,Harvard Business School,Apr 2024,,,,"2024 Aspire Leaders Program Harvard Business School Issued Apr 2024 Skills: Team Leadership, Team Building, +3 skills Aspire leaders program certificate",7
844e90ba-024c-4efb-bbc3-b44dcb32ab41,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,SDG Summit certificate of Attendance,Youth Sustainability Forum,,,,,SDG Summit certificate of Attendance Youth Sustainability Forum Youth SDG summit certificate of attendance,8
381554aa-5667-46de-9f9e-3dfca3a5ea3d,77ee30c6-bdfe-47c4-9fd1-c62c07f0576e,HPCZ Practicing license,Health Professions Council of Zambia,Mar 2025,,,,HPCZ Practicing license Health Professions Council of Zambia Issued Mar 2025,9
4feb6b93-37b9-412b-b818-e3d08ef63c61,933b3039-6e2f-456c-addc-1302b2ec39aa,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
278ba2c2-835d-4599-af62-e79baaf9aa49,f6ae4510-bdec-4de9-9806-514f2fdf08fb,Impact Measurement & Management for the SDGs,Duke University,Dec 2021,,Credential ID 8AP7DS8Z2P48,,Impact Measurement & Management for the SDGs Duke University Issued Dec 2021 Credential ID 8AP7DS8Z2P48 Show credential,0
54e00904-2277-4fa7-bcb8-c3897f0bb50a,f6ae4510-bdec-4de9-9806-514f2fdf08fb,Chartered Investment Manager (CIM®),Canadian Securities Institute,Nov 2013,,,,Chartered Investment Manager (CIM®) Canadian Securities Institute Issued Nov 2013,1
1f4b641e-ccdb-4102-9eb0-19e59a470d8e,d6963c63-f714-4fb8-a985-66f42458bcc7,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
8a17f776-d14a-4533-8bed-79774df0b226,2b91d1af-ed85-4d48-92c4-a56c58a3f72f,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
e6c8eb3d-775e-46c2-a797-68b157c624c4,2a9433b6-a3b5-4c7a-b2ce-88da5cbe1b10,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
6863c3a4-df7b-4f58-8f79-70fb93ce28ab,cf73f409-1bff-4d15-b81c-8651d46066dc,Publons Academy Practical Peer Review Course,Publons,Oct 2018,,,,Publons Academy Practical Peer Review Course Publons Issued Oct 2018 Show credential,0
5ea51b05-07bd-4e9f-a4b1-33c89124e47d,cf73f409-1bff-4d15-b81c-8651d46066dc,Fundamental Neuroscience for Neuroimaging,Coursera Course Certificates,Feb 2019,,Credential ID 5F8648X6V9C6,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2F5F8648X6V9C6&urlhash=0ELF&mt=TXIdmtFeY7kIL_3Wk5dqy-VoM3R0fZ_Rbm-9m72mzXKwBpL9xIAASgKNYR3v4m34O3EFb9Qr0eHgZbugqMtZFaMJIQQ&isSdui=true,Fundamental Neuroscience for Neuroimaging Coursera Course Certificates Issued Feb 2019 Credential ID 5F8648X6V9C6 Show credential,1
04df8989-3a45-4a21-bd51-03c453831846,cf73f409-1bff-4d15-b81c-8651d46066dc,Understanding the Brain: The Neurobiology of Everyday Life,Coursera Course Certificates,Jan 2019,,Credential ID VYV3YAPW9RYA,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2FVYV3YAPW9RYA&urlhash=6RD2&mt=LaO7ISvYcculKlTy0sxFOhFya3Ws1iddsbmGS_Q12S_DitNFswPX4fEB9STN0ElvF7m1U8irkwr0mq9fY9po8RPBRuk&isSdui=true,Understanding the Brain: The Neurobiology of Everyday Life Coursera Course Certificates Issued Jan 2019 Credential ID VYV3YAPW9RYA Show credential,2
008d6142-3525-4fbb-a798-25bc4e3140b4,cf73f409-1bff-4d15-b81c-8651d46066dc,001B - NIH Stroke Scale - Spanish Group B-V3 - Second Certificate,National Institute of Neurological Disorders and Stroke (NINDS),Dec 2018 · Expired Dec 2020,,,,001B - NIH Stroke Scale - Spanish Group B-V3 - Second Certificate National Institute of Neurological Disorders and Stroke (NINDS) Issued Dec 2018 · Expired Dec 2020 Show credential,3
cd6b8ce2-1339-4dca-82eb-4299fbc9955d,cf73f409-1bff-4d15-b81c-8651d46066dc,Research to Publication,BMJ,Dec 2018,,,,Research to Publication BMJ Issued Dec 2018 Show credential,4
